Unnamed: 0,id,title,brand,price,weight,cpu,ssd,ram,battery
608,45155155,Laptop HP Pavilion 15-cs3063TX 8RK42PA (Core i7-1065G7/ 8GB/ 512GB/ 2GB MX250/ 15.6 FHD/ WIN10) - Hàng Chính Hãng,HP,20569000,1.85,,True,8GB,3 Cell 41WHr
609,32241908,MacBook Air 2019 MVFM2 13 inch Gold i5 1.6/8GB/128GB_Hàng Nhập Khẩu,Apple,25490000,,,,,
610,36452957,HP Laptop Pavilion Gaming 15-dk0010TX (7HR32PA) i5-9300H | 4GB RAM | 1TB HDD | GTX 1050 4GB + Intel Graphics 630 | 15.6 FHD IPS | Win 10 - Hàng nhập khẩu,HP,17490000,,,,,
611,34471730,Laptop Asus Vivobook A412FJ-EK192T Corei7-8565U/ MX230 2GB/ Win10 (14 FHD) - Silver - Hàng Chính Hãng,Asus,18569000,,Intel Core i7,False,8GB (4GB x 2) DDR4 2400MHz,2 Cells 37WHrs
612,625088,Laptop Dell Inspiron 5567 M5I5384W - Grey Core i5 - 7200U / Win10 (15.6inch) - Xám - Hàng Chính Hãng,Dell,15090000,2.32,Intel Core i5,,4GB,3 Cells 42 Whrs
613,14011524,Laptop Asus Vivobook 15 X505BA-BR312T AMD A9-9425/ Win10 (15,Asus,8490000,1.68,AMD Stoney Ridge A9-9425,False,4GB,3 Cell 42 Wh Pin
614,42964509,Laptop ASUS ZenBook UX334FAC-A4060T (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB SSD M.2 PCIE/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,Asus,22109000,1.22,Intel Core i5,,8GB,3 Cell 50WHr Lithium-Polymer
615,14013832,Laptop Dell Vostro 5481 V5481A Core i5-8265U/ MX130 2GB/ Win10 + Office365 (14 FHD IPS) - Hàng Chính Hãng,Dell,17799000,1.6,Intel Core i5,False,4GB,"3 cell 42 Wh , Pin liền"
616,39106048,Laptop Asus Vivobook S431FL-EB145T Core i5-8265U/ MX250 2GB/ WIn10 (14 FHD IPS) - Hàng Chính Hãng,Asus,18979000,,,True,8GB,3 Cells 42WHrs
617,16877365,Dell Vostro 5481 V4I5229WS I5 8265U 8GB 256GB 14,Dell,17990000,,,,,3 cell - 42WWhr
618,43713174,Dell Latitude E7290 70170480 I7-8650U 8GB 256SS 12.5HD W10P Finger - Black - Hàng Chính Hãng ,Dell,29990000,1.6,,,,
619,23254040,Laptop Dell Latitude E7490 I7 8650U 8GB 512SS 14FHD W10P Black - Hàng nhập khẩu ,Dell,25990000,,,,,4Cell
620,32438326,Laptop Asus Vivobook A512FA-EJ1171T Core i3-8145U/ Win10 (15.6 FHD) - Hàng Chính Hãng,Asus,11989000,1.7,Intel Core i3-8145U 2.1GHz up to 3.9GHz 4MB,True,"4GB DDR4 2400MHz (1x SO-DIMM socket, up to 12GB SDRAM)",2 Cells 37WHrs
621,26412850,Laptop Asus ROG Strix G G531-VAL052T Core i7-9750H/ RTX 2060 6GB/ Win10 (15.6 FHD NanoEdge IPS 120Hz) - Hàng Chính Hãng,Asus,36749000,2.4,Intel Core i7,,8GB,4 Cell 66WHrs
622,21708386,Brand New Laptop Dell Inspiron 7373 Quad Core i5-8250U - nhập khẩu từ Dell US,Dell,21500000,,,,,Li-Ion
623,1265123,Laptop MSI GT75VR 7RF-094XVN Titan Pro Core i7-7820HK/Dos (17.3 inch) - Hàng Chính Hãng,MSI,89990000,4.14,Intel Core i7,True,32GB,8 Cell 75WHr
624,34292723,Laptop Asus TUF Gaming FX505GD-BQ324T. Intel Corr I5 8300HQ - Hàng Nhập Khẩu,Asus,19090000,,,,,
625,24745591,Máy tính xách tay Asus S530FA-BQ185T hàng chính hãng ,Asus,12790000,,,,,
626,15178947,Laptop Dell Vostro 3480 70183778 i5-8265 4GB 1TB Win10 - Hàng chính hãng,Dell,13350000,,,,,Li-on 3-cell
627,31239773,Laptop Dell Dell Inspiron 3580 70186847 I5-8265U 4GB 1TB 2GB 15.6inch FHD W10 Silver - Hàng Chính Hãng ,Dell,15690000,,,,,3Cell
628,32923813, Dell Vostro 5481 : i5-8265U | 4GB RAM | 1TB HDD | GeForce MX130 2GB + UHD Graphics 620 | 14.0 FHD IPS | Finger | Ledkey | Win 10 - Hàng nhập khẩu,Dell,16190000,,,,,
629,20848213,LAPTOP ACER SWIFT SF314-54-38J3 NX.GXZSV.005 - Hàng chính hãng,Acer,13990000,,,,,
630,24861580,Laptop Dell Vostro 3480 2K47M1 : I5-8265U | 4GB RAM | 1TB HDD | Radeon 520 2GB + UHD Graphics 620 | 14.0 HD | Win10 | Finger | Silver - Hàng Chính Hãng,Dell,13700000,,,,,
631,41344405,Laptop MSI GF65 9SD-070VN Thin/i5-9300H+HM370/512GB/8GB/GTX 1660Ti-GDDR6 6GB/15.6,MSI,26790000,1.86,Intel Core i5,,8GB,"3 cell , 51Whr Li-Polymer"
632,21061945,Microsoft Surface Laptop 2 - Core i5-8250U/RAM 8GB/ SSD 256GB - Hàng Chính Hãng,Microsoft,31900000,,,,,
633,33593537,"Laptop HP Pavilion Gaming 15-dk0231TX (8DS89PA) Core i5-9300H, 8GB, 1TB,  15.6",HP.,22990000,,,,,
634,35855736,Dell Inspiron 5584Y : i7-8565U | 8GB RAM | 1TB HDD + 128GB SSD | GeForce MX130 4GB | 15.6 FHD | Win10 | Silver - Hàng chính hãng,Dell,22690000,,,,,
635,20558865,Microsoft Surface Pro 2018 Core i5/ 8GB/ 128GB (LJK-00001) - With Type Cover - Hàng Nhập Khẩu,Microsoft,24190000,775,Intel Core i5,True,8GB,Lithium-Polymer
636,45022980,"Razer Blade Stealth 13 Ultrabook Laptop: Intel Core i7-8565U 4-Core, NVIDIA GeForce MX150, 13.3'' FHD 1080p, 16GB RAM, 256GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3, Black - Hàng nhập khẩu USA",Razer,45000000,2500,Intel,True,16GB,1 Lithium ion batteries required
637,27825075,Laptop MSI Gaming GF63 9RCX 645VN i7 9750H / 8GB DDR4 / GTX 1050Ti / 512GB SSD / 15.6,MSI,22350000,,,,,
638,40691359,Laptop Dell Inspiron 3593 (70197458) (i5 1035G1/4GB RAM/1TB HDD/15.6,Dell,14900000,,,,,
639,19696714,Laptop HP 15-da1033TX (5NK26PA): Core i7 8565U / Windows 10 Home - Hàng Chính Hãng,HP,16990000,,,,,
640,26216749,Laptop HP Elitebook 840 G5 (6VA32US). Intel Core I5 8350U (14inch) - Hàng Nhập khẩu,HP,22790000,,,,,
641,25385384,Dell Vostro 5581 : i7-8565U | 8GB RAM | 256GB SSD PCIe | GeForce MX130 2GB + UHD Graphics 620 | 15.6 FHD IPS | Finger | Ledkey | FreeDos - Hàng nhập khẩu,Dell,20650000,,,,,
642,31551208,LAPTOP LENOVO THINKPAD X280 (20KFS01B00)  Core i7-8550U/Free Dos (12.5 inch) - Black - Hàng Chính Hãng,Lenovo,32150000,,,,,
643,24745172,Laptop Asus ROG Strix G G531GT-AL007T | i5-9300H | 8GB DDR5 | 512GB PCIe SSD | GeForce GTX 1650 4GB | 15.6 FHD IPS 120Hz | Win10- Hàng chính hãng,Asus,23990000,,,,,
644,21306441,Laptop Acer Swift SF114-32-P2SG NX.GZJSV.001 - Hàng chính hãng,Acer,10399000,,,,,3 Cell
645,16923534,Laptop MSI GF63 Thin 9RC 273VN - Hàng chính hãng,MSI,19990000,,,,,
646,44458500,Laptop Dell Latitude 5490 I5 8250U 8GB 256SS 14HD W10P - Black - Hàng nhập khẩu,Dell,16950000,1.6,,,,
647,13302323,Laptop ACER ASPIRE E5-576-34ND. Intel Core i3 8130U (15.6inch) - Hàng Chính Hãng,Acer,9590000,,,,,
648,32785763,Laptop Lenovo Ideapad 330 15IKB (81DE00LDVN). Intel Core I3 7020U - Hàng Chính Hãng ,Lenovo,8290000,,,,,
649,33596337,"Laptop MSI PS42 8M-478VN Core i5 8250U, 8GB, 256GB, 14",MSI,21990000,,,,,4 Cell 3290mAh
650,16733728, Dell Vostro 5581(70175955S) I5 8265U 8GB 256GB-SSD 15.6,Dell Vostro,16790000,,,,,3 Cell 42WHr
651,14009365,Laptop Acer Aspire A5 A515-53-330E NX.H6CSV.001 Core i3-8145U/ Linux (15.6,Acer,11100000,2.1,Intel Core i3,False,4GB (1 Khe cắm/Hỗ trợ tối đa 12GB),"3 cell 61 Wh , Pin liền"
652,22615308,Laptop Dell Inspiron 5584 N5I5353W Core i5-8265U/ MX130/ Win10 (15 FHD) - Hàng Chính Hãng,Dell,19129000,1.9,Intel Core i5,,1 x 8GB,"3 cell 42 Wh , Pin liền"
653,21013968,Laptop Dell Vostro 3481 70187645 Core i3-7120U/ Win10 (14 HD) - Hàng Chính Hãng,Dell,11139000,,,,1 x 4GB DDR4 2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"3 cell 42 Wh , Pin liền"
654,10697722,Laptop Dell Vostro 5370 VTI73124W Core i7-8550U/ Win10 (13.3 inch FHD) - Hàng Chính Hãng,Dell,25450000,1.4,,True,8GB,"3 cell 38 Wh , Pin liền"
655,2456215,Laptop Dell Inspiron 3476 N3476B Core i5-8250U (Black) - Hàng Chính Hãng,Dell,14090000,1.95,Intel Core i5,False,4GB,4Cells 40 Whrs
656,29165943,Laptop Asus ROG Strix G G531-UAL214T Core i7-9750H/ GTX 1660Ti 4GB/ Win10 (15.6 FHD IPS 120Hz) - Hàng Chính Hãng,Asus,32890000,2.4,"Intel Core i7-9750H (2.6GHz upto 4.5GHz, 6Cores, 12Threads, 12MB cache, FSB 8GT/s)",,"8GB DDR4 2666MHz, 2 slot Ram",4-Cell 66WHrs
657,11502475,Laptop Lenovo ThinkPad X1 Extreme 20MG0016VN Core i7-8850H/ Win10 Pro (15.6 UHD IPS Touch) - Hàng Chính Hãng,Lenovo,76990000,,Intel Core i7,True,16GB,4 Cells 80 Whr
658,33575995,Laptop Lenovo Legion Y7000-15IRH (81V4000AVN) i5 8GB 1TB 15.6,Lenovo,20929000,,,,,
659,16928573,Laptop Lenovo Ideapad 330S-14IKB 81F401B5VN Core i3-8130U/ Dos (14 FHD IPS) - Hàng Chính Hãng,Acer,10950000,,Intel Core i3,True,4GB,2-Cells 30Whr
660,10267519,Laptop Acer Aspire A514-51-58ZJ NX.H6XSV.001 Core i5-8265U/Win10 (14,Acer,13929000,1.9,Intel Core i5,False,4GB,"3 cell 61 Whrs, Pin liền"
661,29247787,Laptop Dell Inspiron 5584 CXGR01 Core i5-8265U/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Dell,16359000,1.95,,False,8GB,3 Cell 42WHr
662,45082361,Laptop Dell Vostro 5590 V5590A (Core i7-10510U/ 8GB DDR4 2666MHz/ 256GB PCIe NVMe/ MX250 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Dell,23139000,1.66,Intel Core i7-10510U 1.8GHz up to 4.9GHz 8MB,,"8GB DDR4 2666MHz (2x SO-DIMM socket, up to 16GB SDRAM)",3 Cell 42WHr
663,34435433,Laptop Acer Aspire A515-52G-58SL NX.H5PSV.001 Core i5-8265U/ MX150 2GB/ Dos (15.6 FHD IPS) - Hàng Chính Hãng,Acer,15479000,,Intel Core i5,False,4GB,"4 cell 48 Wh , Pin liền"
664,39473504,Laptop Asus Zenbook UX392FA-AB016T Core i7-8565U/ Win10 (13.9 FHD) - Hàng Chính Hãng,Asus,33899000,1.1,Intel Core i7,True,8GB,3 Cell 50WHr
665,39052412,Laptop Asus Vivobook A512FL-EJ166T Core i7-8565U/ MX250 2GB/ Win10 (15.6 FHD) - Silver - Hàng Chính Hãng,Asus,19699000,1.7,Intel,True,8GB,2 Cells 37WHrs
666,10267520,Laptop Acer Aspire A515-53-50ZD NX.H6DSV.001 Core i5-8250U/Win10 (15.6,Acer,14399000,2.0,Intel Core i5,False,4GB,"3 cell 61 Whrs, Pin liền"
667,14162807,Laptop Lenovo ThinkPad L380 20M5S01200 Core i5-8250U/ Dos (13.3,Lenovo,17789000,1.369,Intel Core,True,4GB,
668,42964227,Laptop Acer Nitro 7 AN715-51-71F8 NH.Q5HSV.004 (Core i7-9750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 144Hz/ Win10) - Hàng Chính Hãng,Acer,32209000,2.3,Intel Core i7,True,8GB,5 Cell
669,34419687,Laptop HP Pavilion Gaming 15-dk0232TX 8DS85PA Core i7-9750H/ GTX 1650 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,HP,25809000,2.23,Intel Core i7,True,8GB,3 Cell 52.5WHr
670,45155159,Laptop HP 240 G7 9FM95PA (Core i3-7020U/ 4GB DDR4/ 256GB SSD/ 14 HD/ Win10) - Hàng Chính Hãng,HP,9169000,1.4,,True,4GB,3 Cell 41WHr
671,42886895,Laptop ASUS D509DA-EJ167T (AMD R5-3500U/ 4GB DDR4 2400MHz/ 1TB x1 slot SSD M.2/ 15.6 FHD/ Win10) - Hàng Chính Hãng,Asus,11189000,1.8,AMD Ryzen 5,False,4GB,2 Cells 32WHrs
672,45283268,"Laptop Asus Vivobook X409FJ-EK134T (Core i5-8265U/ 4GB DDR4 2400MHz/ 1TB 5400rpm, x1 slot SSD M.2/ MX230 2GB GDDR5/ 14 FHD/ Win10) - Hàng Chính Hãng",Asus,14029000,1.6,Intel Core i5,True,4GB,2 Cells 32WHrs
673,40350599,Laptop Dell Inspiron 5480 X6C893 Core i5-8265U/ MX250 2GB/ Win10 (14 FHD) - Hàng Chính Hãng,Dell,18209000,1.67,Intel Core i5-8265U 1.6GHz up to 3.9GHz 6MB,True,8GB DDR4 2666MHz,3 Cell 42WHr
674,29247782,Laptop ASUS ZenBook UX333FN-A4097T Core i7-8565U/ MX150 2GB/ Win10 (13.3 FHD IPS) - Hàng Chính Hãng,Asus,24479000,1.09,,True,8GB,3-Cell 50WHr
675,10267524,Laptop Acer Swift 3 SF315-51G-535X NX.GSJSV.005 Core i5-8250U/Win10 (15.6,Acer,18619000,2.1,Intel Core i5,False,8GB,"4 cell 48Whrs, Pin liền"
676,13947745,Laptop HP ProBook 440 G6 6FL65PA Core i7-8565U/MX130/Dos (14,HP,23089000,,Intel Core,True,8GB,3-Cell 45 Whr
677,10267529,Laptop Acer Swift 5 SF514-53T-740R NX.H7KSV.002 Core i7-8565U/Win10 (14,Acer,26189000,1,Intel Core i7,True,8GB,"2 cell 36Whrs, Pin liền"
678,13947753,Laptop HP ProBook 440 G6 (Intel Core i7-8565U  8GB RAM DDR4  256GB SSD  14,HP,21289000,,Intel Core,True,8GB,3-Cell 45 Whr
679,14011541,Laptop HP ProBook 450 G6 6FH07PA Core i7-8565U/ MX130 2GB/ Dos (15.6 FHD) - Hàng Chính Hãng,HP,23239000,,"Intel Core i7-8565U (4Cores, 8Threads, 8MB Cache, FSB 4GT/s)",False,"8GB DDR4-2400MHz, 2 Slots, Max 32GB",3-Cell 45 Whr
680,34436634,Laptop HP Pavilion Gaming 15-dk0003TX 7HR34PA Core i7-9750H/ GTX 1660Ti 6GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,HP,31979000,,Intel Core i7,False,"16GB (2x SO-DIMM socket, up to 32GB SDRAM)",3 Cell 52.5WHr
681,8006953,Laptop Dell Inspiron 5482 70170105 Core i5-8265U/Win10 + Office365 (14.0,Dell,23089000,1.75,Intel Core i5,True,8GB,3-Cell 42Whr
682,10267500,Laptop HP Pavilion x360 14-ba082TU 3MR83PA Core i7-7500U/Win10 ( 14.0,HP,17789000,1.63,Intel Core i7,False,4GB,3 Cell 41 Whr
683,5570675,Laptop Lenovo Yoga 520-14IKB-80X80107VN Core i3-7130U/Win10 (14,Lenovo,9689000,1.76,Intel Core i3,False,4GB,2 Cell 35WHr
684,46076115,Laptop HP Envy 13-aq1021TU 8QN79PA (Core i5-10210U/ 8GB/ 256GB SSD/ 13.3 FHD/ WIN10) - Hàng Chính Hãng,HP,20359000,1.2,Intel Core i5,True,8GB,"4 cell, 53Wh Li-ion"
685,20804175,Laptop Lenovo ThinkPad E590 -20NBS00L00 -Core i5/ 8265U/4GB/ 1TB/ VGA Radeon RX 550X with 2GB /Win 10 - Hàng Chính Hãng,Lenovo,16299000,,,,,
686,42777066,Laptop Gaming Asus D570DD-E4050T (R5 3500U/8GB RAM/512GB SDD/GTX 1050 4GB/15.6″ FHD/Win 10/Đen) - Hàng Chính Hãng,Asus,17400000,,,,,
687,14011529,Laptop Asus Vivobook 15 X505BA-BR293T AMD A9-9425/ Win10 (15,Asus,8490000,1.68,AMD Stoney Ridge A9-9425,False,4GB,3 Cell 42 Wh Pin
688,33158594,Laptop Lenovo Ideapad 320-15IKB 81BG00LEVN Core I5-8250U/ SSD 256GB/ Win10 (15 inch) - Black - Hàng Chính Hãng,Lenovo,10790000,,,,,
689,982002,Laptop Asus X441NA-GA070T Pentium N4200/Win10 14 inch – Hàng Chính Hãng,Asus,5899000,,Intel Pentium,,4GB,Li-Ion 3 cell
690,31537615,Laptop Lenovo ThinkPad L580 (20LWS00C00) |Core i5 _8250U _8GB _1TB _AMD Radeon R7 M530 with 2GB DDR5 _FHD/ FreeDos | Hàng Chính Hãng,Lenovo Thinkpad,15699000,,,,,
691,23376218,Lenovo Ideapad Gaming L340 15IRH (81LK007JVN) | Intel Core i7 _ 9750H _8GB _1TB _NVIDIA GeForce GTX1050 with 3GB GDDR5 / Hàng Chính Hãng,Lenovo,18608000,,,,,
692,8079869,Laptop Asus TUF Gaming FX504GM-EN303T Core i7-8750H/Win10 (15.6″ FHD 120Hz) - Hàng Chính Hãng,Asus,25699000,2.3,Intel Core i7,True,8GB,4 Cells 48 Whrs
693,10696220,Laptop Dell Inspiron G3 G5I54114 Core i5-8300H/ Dos (15.6 inch FHD IPS) - Hàng Chính Hãng,Dell,18550000,,,False,4GB,"4 cell 56 Wh , Pin liền"
694,42886899,Laptop ASUS D509DA-EJ116T (AMD R3-3200U/ 4GB DDR4 2400MHz/ 1TB x1 slot SSD M.2/ 15.6 FHD/Win10) - Hàng Chính Hãng,Asus,9009000,1.8,AMD Ryzen 3,False,4GB,2 Cells 32WHrs
695,35272579,Laptop Asus A556UR-DM092D i7-6500/ 8Gb/ 15.6 inch - Nhập Khâu Chính Hãng,Asus,13990000,,,,,
696,22125819,Laptop Asus X407UA-BV551T - Gold Plastic - Hàng chính hãng,Asus,7060000,,,,,
697,11586154,Laptop ACER ASPIRE E5-576G-57Y2 (NX.GSBSV.001) - Intel Core i5 8250u (15.6inch) - Hàng Chính Hãng,Acer,12590000,,,,,
698,34237178,Laptop Dell Latitude 5500 I5 8365U 8GB 256GB SSD 15.6FHD W10P - Black - Hàng Nhập Khẩu ,Dell,21990000,,,,,4Cell
699,26264363,Laptop Dell Inspiron 3480 N4I5107W Black - Hàng chính hãng,Dell,12900000,,,,,
700,43788194,Laptop HP Notebook 14-CK0152TU (Intel Pentium Gold 4417U/4GB RAM DDR4/ 500GB HHD/ 14,HP,7190000,,,,,
701,32939900,Laptop HP Probook 440 G6 (Intel Core I3 - 8145U/ 4GB RAM DDR4/ 256GB SSD/ 14,HP,12190000,,,,,
702,4152747,Laptop Asus Vivobook X407UB-BV145T Core i5-8250U/Win10 (14 inch) (Gold) - Hàng Chính Hãng,Asus,12379000,1.5,Intel Core i5,False,4GB,3 Cells 33 Whrs
703,14012074,Laptop Asus Vivobook 15 X505ZA-EJ563T AMD R5-2500U/ Win10 (15.6,Asus,11499000,1.7,13422d AMD Ryzen 5 2500U,False,4GB,3 cell 42 Wh
704,5678545,Máy Tính Xách Tay MECHREVO S1 14-inch,MECHREVO,28575000,,Intel,True,8GB,4760mAh / 12.3V
705,22615314,Laptop Asus Vivobook X409FA-EK100T Core i5-8265U/ Win10 (14 FHD) - Hàng Chính Hãng,Asus,12459000,1.6,Intel Core i5,False,4GB,3 Cells 32WHrs
706,10380384,Notebook/Máy Tính Bảng Microsoft Surface Pro 6 (12.3inch),Microsoft,34497000,,770g,,,
707,17595341,Laptop MSI GF63 8RCS-274VN Core i7-8750H/ GTX 1050 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,MSI,22150000,1.86,,True,8GB,3 Cell 51WHr
708,16943001,Laptop MSI GF63 8RC 482VN - Hàng chính hãng,MSI,20950000,,,,,
709,16940660,Laptop MSI GF75 Thin 8SC 025VN - Hàng chính hãng,MSI,28050000,,,,,
710,31949969,Laptop HP Gaming Pavilion 15-dk0233TX 8DS86PA i7-9750H / 8GB DDR4 / GTX 1650 / 512GB SSD / 15.6,HP,26990000,,,,,
711,24764763,Laptop MSI PS42 Modern 8RA-253VN (i5-8265U) Bạc - Hàng chính hãng,MSI,24100000,,,,,
712,27826671,Laptop MSI Gaming GF75 9SC 207VN i7 9750H / 8GB / 256GB SSD / GTX 1650 4G / 17.3FHD / Win 10 - hàng chính hãng,MSI,28290000,,,,,
713,16937878,Laptop MSI GF63 Thin 8SC 022VN - Hàng chính hãng,MSI,25950000,,,,,
714,32724602,Laptop MSI GL75 9SD-035VN : I7-9750H | 16GB RAM | 512GB SSD PCIe | GTX 1660Ti 6GB + UHD Graphics 630 | 17.3 FHD 120Hz | LedKey | Win10 - hàng chính hãng,MSI,31990000,,,,,
715,23202783,Laptop Dell Latitude E7480 I7 7600U 8GB 256SS 14FHD W10P Black _ Hàng nhập khẩu ,Dell,21990000,,,,,4Cell
716,35732944,"HP EliteBook 830 G5 (3XD07PA) (Silver)Core I5-8250U/8G ram,256GB SSD Hàng Chính Hãng",HP.,30100000,,,,,Li-Ion 3 Cells
717,23106233,Laptop Dell Inspiron N5570C P75F001 - Hàng chính hãng,Dell,22650000,,,,,
718,17595181,Laptop Asus Vivobook X507UF-EJ121T. Intel Core i5 8250u (Gola) - Hàng Chính Hãng ,Asus,13090000,,,,,
719,20023373,LAPTOP LENOVO IDEAPAD 130-15IKB 81H7007JVN I5-4G-1T 15.6,Lenovo,10700000,,,,,"2 cell 30WH, Pin liền"
720,14302543,Laptop Dell Inspiron - N3576 C5I3133W-Black Core i3-7020U 4GB 1T AMD R7 520 2GB 15.6,Dell,11490000,,,,,
721,32778242,Laptop Dell Inspiron 5584 I7-8565U 8GB 256SS 15.6FHD Touch W10 - Silver - Hàng Nhập Khẩu ,Dell,19390000,,,,,3-Cell 42Whr
722,24732978,Dell Inspiron 3580-70184569 : i5-8265U | 4GB RAM | 1TB HDD | Radeon 520 2GB + UHD Graphics 620 | 15.6 FHD | Win10 | Finger | Black - Hàng Chính Hãng,Dell,13490000,,,,,
723,15629463,Laptop Lenovo Ideapad 130-15AST (81H5000VVN): AMD A9-9425 / Windows 10 Home (15.6,Lenovo,7200000,,,,,
724,42594286,"Laptop AVITA LIBER U13-CBP, 13.3' FHD, i5-8250U, 8GB, 256GB SSD, UHD 620, Win10, Cherry Blossom Pink_NS13A2VN026P - Hàng Chính Hãng",Avita,15990000,,,,,
725,22157271,Laptop Lenovo IdeaPad 330 14IKBR i3 7020U/4GB/128GB/Win10/(81G2001AVN) - Hàng chính hãng,Lenovo,10400000,,,,,
726,44149835,Laptop Dell Inspiron 3493 N4I5136W S1 -Black I5 1035G1 8GB 1TB 128GB SSD 14FHD Win 10 - Hàng Chính Hãng ,Dell,15290000,1.66,,,,
727,24258298,Laptop Acer Nitro 5 AMD AN515-43-R84R NH.Q5XSV.001 AMD R5-3550H/ RX 560X 4GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,17990000,2.3,AMD Ryzen 5,True,8GB,4-cell 55Wh Li-ion battery
728,23935421,Laptop Lenovo V330-14IKB 81B0008LVN - Hàng Chính Hãng ,Lenovo,13100000,,,,,
729,44150356,Laptop Dell Inspiron 3493 N4I5136W S1 - Silver I5 1035G1 8GB 1TB 128GB SSD 14FHD Win 10 - Hàng Chính Hãng ,Dell,15290000,1.66,,,,
730,20847542,LAPTOP ACER ASPIRE E5-576G-57Y2 NX.GSBSV.001 - Hàng chính hãng,Acer,12990000,,,,,
731,22157866,Lenovo IdeaPad 330-15IKBR(81DE01KWVN)/ i5-8250U/ 4GB/ 1TB/ 15 ,Lenovo,11650000,,,,,
732,37491982,Laptop Dell Inspiron 5490 : i7-10510U | 8GB RAM | 256GB SSD PCIe | GeForce MX230 2GB + UHD Graphics 630 | 14.0 FHD | Win10 - Hàng nhập khẩu,Dell,20200000,,,,,
733,19709603,Laptop HP Pavilion 15-cs2033TU 6YZ14PA: Core i5-8265U / Windows 10 (15.6 FHD) - Gold - Hàng Chính Hãng,HP,14690000,,,,,
734,22615310,Laptop Dell Inspiron 3480 NT4X01 Core i3-8145U/ Win10 (14 HD) - Hàng Chính Hãng,Dell,11050000,1.7,Intel Core i3,,1 x 4GB,"3 cell 42 Wh , Pin liền"
735,35195193,Laptop Dell Vostro V5581 70194504 I5-8265U/4GD4/1TB/Win10/FingerPrint/Ice Gray/15.6,Dell,15700000,,,,,3 Cells 42 Whrs Battery
736,22026542,Laptop Lenovo ThinkPad E590 20NBS00100 Core i5-8265U/ Dos (15.6 HD) - Hàng Chính Hãng,Lenovo,16369000,2.12,Intel Core i5,False,4GB,3 Cells 45WHrs
737,22615316,Laptop Dell Vostro 3480 70187708 Core i5-8265U/ Win10 (14 HD) - Hàng Chính Hãng,Dell,14339000,1.8,Intel Core i5,,1 x 8GB,"3 cell 42 Wh , Pin liền"
738,23781549,Laptop Dell Vostro 3480 70187647 S Core i5-8265U 8GB 256GB SSD  14,Dell,15490000,,,,,"3 cell 42 Wh , Pin liền"
739,20804958,Laptop Lenovo ThinkPad E490 - 20N8S01V00- Core i5 /8265U 4Gb /1TB / Hàng Chính Hãng,Lenovo,14540000,,,,,3 Cells 45 Whrs Battery
740,26412862,Laptop HP 15s-du0062TU 6ZF73PA Core i5-8265U/ Win10 (15.6 HD) - Hàng Chính Hãng,HP,13879000,1.74,Intel Core i5,,4GB,3-Cell 41 Whr Li-ion
741,28726540,Laptop Acer Nitro 5 AN515-54-59SF NH.Q5ASV.013 Core i5-9300H/ GTX 1050 3GB/ Win10 (15.6 FHD IPS) - Hàng Chính Hãng,Acer,19990000,2.4,Intel Core i5,True,8GB,4-cell 3570 mAh
742,21009360,Laptop Acer Aspire 5 A515-53-5112 NX.H6DSV.002 Core i5-8265U/ 16GB Intel Optane/ Win10 (15.6 FHD) - Hàng Chính Hãng,Acer,13169000,2.1,Intel Core i5,,1 x 4GB,"3 cell 43 Wh , Pin liền"
743,39940271,Laptop Acer Aspire 3 A315-34-P3LC NX.HE3SV.004 Pentium N5000/ Win10 (15.6 HD) - Hàng Chính Hãng,Acer,7509000,,,True,4GB,2 cell 37 Wh
744,4161199,Laptop Asus Vivobook S15 S530UA-BQ100T Core i5-8250U/Win10 (15.6 inch) (Gold) - Hàng Chính Hãng,Asus,15169000,1.8,Intel Core i5,False,4GB,3 Cells 42 WHrs
745,5569755,Laptop Asus Vivobook S15 S530UA-BQ278T Core i5-8250U/Win10 (15.6,Asus,14659000,1.8,Intel Core i5,True,4GB,3 Cell 42 Whrs
746,2577547,Laptop Acer Nitro 5 AN515-52-51GF NH.Q3MSV.001 Core i5-8300H/ Free Dos (15.6 inch) - Hàng Chính Hãng,Acer,19849000,2.45,Intel Core i5-8300H,False,8GB,Li-ion 3220mAh
747,1749267,Laptop Lenovo ThinkPad X1 Yoga Gen 3 20LDS00M00 Core i7-8550U/Win10 (14 inch) - Hàng Chính Hãng (Black),Lenovo,49599000,1.42,Intel Core i7,True,8GB,4 Cells 56 Whrs
748,21016426,Laptop Lenovo Ideapad 330S-14IKB 81F401F9VN Core i3-8130U/ Win10 (14 FHD IPS) - Hàng Chính Hãng,Lenovo,11100000,2.1,Intel Core i3,True,4GB,2 Cells 30WHrs
